proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
03,1,DE5C6F,S,R1,S,00B0,1779102120,1,0.000000,0.0,1,00,0,0,29651702,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00B0,1779102124,2,0.000000,0.0,1,00,0,0,29651702,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,00B0,1779102130,3,0.000000,0.0,1,00,0,0,29651702,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,00B0,1779102140,4,0.000000,0.0,1,00,0,0,29651702,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00B0,1779102150,5,0.000000,0.0,1,00,0,0,29651702,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00B1,1779102180,1,0.000000,0.0,1,00,0,0,29651703,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,00B1,1779102184,2,0.000000,0.0,1,00,0,0,29651703,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00B1,1779102190,3,0.000000,0.0,1,00,0,0,29651703,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00B1,1779102200,4,0.000000,0.0,1,00,0,0,29651703,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00B1,1779102210,5,0.000000,0.0,1,00,0,0,29651703,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00B2,1779102240,1,0.000000,0.0,1,00,0,0,29651704,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,00B2,1779102244,2,0.000000,0.0,1,00,0,0,29651704,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,00B2,1779102250,3,0.000000,0.0,1,00,0,0,29651704,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00B2,1779102260,4,0.000000,0.0,1,00,0,0,29651704,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00B2,1779102270,5,0.000000,0.0,1,00,0,0,29651704,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00B3,1779102300,1,0.000000,0.0,1,00,0,0,29651705,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,00B3,1779102304,2,0.000000,0.0,1,00,0,0,29651705,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00B3,1779102310,3,0.000000,0.0,1,00,0,0,29651705,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,00B3,1779102320,4,0.000000,0.0,1,00,0,0,29651705,20,1,1.000,-81,-81.0,11.00,11.0,920.0,43.0,0,115
01,1,87BC16,S,N3,S,00B3,1779102330,5,0.000000,0.0,1,00,0,0,29651705,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00B4,1779102360,1,0.000000,0.0,1,00,0,0,29651706,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,00B4,1779102364,2,0.000000,0.0,1,00,0,0,29651706,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00B4,1779102370,3,0.000000,0.0,1,00,0,0,29651706,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00B4,1779102380,4,0.000000,0.0,1,00,0,0,29651706,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00B4,1779102390,5,0.000000,0.0,1,00,0,0,29651706,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00B5,1779102420,1,0.000000,0.0,1,00,0,0,29651707,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00B5,1779102424,2,0.000000,0.0,1,00,0,0,29651707,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,00B5,1779102430,3,0.000000,0.0,1,00,0,0,29651707,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00B5,1779102440,4,0.000000,0.0,1,00,0,0,29651707,20,1,1.000,-68,-68.0,24.00,24.0,920.0,56.0,0,115
01,1,87BC16,S,N3,S,00B5,1779102450,5,0.000000,0.0,1,00,0,0,29651707,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00B6,1779102480,1,0.000000,0.0,1,00,0,0,29651708,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00B6,1779102484,2,0.000000,0.0,1,00,0,0,29651708,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00B6,1779102490,3,0.000000,0.0,1,00,0,0,29651708,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00B6,1779102500,4,0.000000,0.0,1,00,0,0,29651708,20,1,1.000,-69,-69.0,23.00,23.0,920.0,55.0,0,115
01,1,87BC16,S,N3,S,00B6,1779102510,5,0.000000,0.0,1,00,0,0,29651708,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00B7,1779102540,1,0.000000,0.0,1,00,0,0,29651709,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00B7,1779102544,2,0.000000,0.0,1,00,0,0,29651709,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00B7,1779102550,3,0.000000,0.0,1,00,0,0,29651709,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00B7,1779102560,4,0.000000,0.0,1,00,0,0,29651709,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00B7,1779102570,5,0.000000,0.0,1,00,0,0,29651709,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00B8,1779102600,1,0.000000,0.0,1,00,0,0,29651710,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00B8,1779102604,2,0.000000,0.0,1,00,0,0,29651710,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00B8,1779102610,3,0.000000,0.0,1,00,0,0,29651710,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00B8,1779102620,4,0.000000,0.0,1,00,0,0,29651710,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00B8,1779102630,5,0.000000,0.0,1,00,0,0,29651710,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00B9,1779102660,1,0.000000,0.0,1,00,0,0,29651711,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00B9,1779102664,2,0.000000,0.0,1,00,0,0,29651711,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00B9,1779102670,3,0.000000,0.0,1,00,0,0,29651711,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00B9,1779102680,4,0.000000,0.0,1,00,0,0,29651711,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00B9,1779102690,5,0.000000,0.0,1,00,0,0,29651711,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00BA,1779102720,1,0.000000,0.0,1,00,0,0,29651712,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BA,1779102724,2,0.000000,0.0,1,00,0,0,29651712,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,00BA,1779102730,3,0.000000,0.0,1,00,0,0,29651712,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00BA,1779102740,4,0.000000,0.0,1,00,0,0,29651712,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00BA,1779102750,5,0.000000,0.0,1,00,0,0,29651712,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00BB,1779102780,1,0.000000,0.0,1,00,0,0,29651713,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BB,1779102784,2,0.000000,0.0,1,00,0,0,29651713,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00BB,1779102790,3,0.000000,0.0,1,00,0,0,29651713,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00BB,1779102800,4,0.000000,0.0,1,00,0,0,29651713,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00BB,1779102810,5,0.000000,0.0,1,00,0,0,29651713,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00BC,1779102840,1,0.000000,0.0,1,00,0,0,29651714,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BC,1779102844,2,0.000000,0.0,1,00,0,0,29651714,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00BC,1779102850,3,0.000000,0.0,1,00,0,0,29651714,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00BC,1779102860,4,0.000000,0.0,1,00,0,0,29651714,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00BC,1779102870,5,0.000000,0.0,1,00,0,0,29651714,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00BD,1779102900,1,0.000000,0.0,1,00,0,0,29651715,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BD,1779102904,2,0.000000,0.0,1,00,0,0,29651715,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00BD,1779102910,3,0.000000,0.0,1,00,0,0,29651715,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00BD,1779102920,4,0.000000,0.0,1,00,0,0,29651715,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00BD,1779102930,5,0.000000,0.0,1,00,0,0,29651715,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00BE,1779102960,1,0.000000,0.0,1,00,0,0,29651716,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BE,1779102964,2,0.000000,0.0,1,00,0,0,29651716,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00BE,1779102970,3,0.000000,0.0,1,00,0,0,29651716,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00BE,1779102980,4,0.000000,0.0,1,00,0,0,29651716,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00BE,1779102990,5,0.000000,0.0,1,00,0,0,29651716,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00BF,1779103020,1,0.000000,0.0,1,00,0,0,29651717,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00BF,1779103024,2,0.000000,0.0,1,00,0,0,29651717,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00BF,1779103030,3,0.000000,0.0,1,00,0,0,29651717,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00BF,1779103040,4,0.000000,0.0,1,00,0,0,29651717,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00BF,1779103050,5,0.000000,0.0,1,00,0,0,29651717,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C0,1779103080,1,0.000000,0.0,1,00,0,0,29651718,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00C0,1779103084,2,0.000000,0.0,1,00,0,0,29651718,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00C0,1779103090,3,0.000000,0.0,1,00,0,0,29651718,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00C0,1779103100,4,0.000000,0.0,1,00,0,0,29651718,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00C0,1779103110,5,0.000000,0.0,1,00,0,0,29651718,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C1,1779103140,1,0.000000,0.0,1,00,0,0,29651719,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00C1,1779103144,2,0.000000,0.0,1,00,0,0,29651719,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00C1,1779103150,3,0.000000,0.0,1,00,0,0,29651719,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00C1,1779103160,4,0.000000,0.0,1,00,0,0,29651719,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00C1,1779103170,5,0.000000,0.0,1,00,0,0,29651719,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C2,1779103200,1,0.000000,0.0,1,00,0,0,29651720,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00C2,1779103204,2,0.000000,0.0,1,00,0,0,29651720,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00C2,1779103210,3,0.000000,0.0,1,00,0,0,29651720,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00C2,1779103220,4,0.000000,0.0,1,00,0,0,29651720,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00C2,1779103230,5,0.000000,0.0,1,00,0,0,29651720,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00C3,1779103260,1,0.000000,0.0,1,00,0,0,29651721,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00C3,1779103264,2,0.000000,0.0,1,00,0,0,29651721,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00C3,1779103270,3,0.000000,0.0,1,00,0,0,29651721,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00C3,1779103280,4,0.000000,0.0,1,00,0,0,29651721,20,1,1.000,-72,-72.0,20.00,20.0,920.0,52.0,0,115
01,1,87BC16,S,N3,S,00C3,1779103290,5,0.000000,0.0,1,00,0,0,29651721,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C4,1779103320,1,0.000000,0.0,1,00,0,0,29651722,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00C4,1779103324,2,0.000000,0.0,1,00,0,0,29651722,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00C4,1779103330,3,0.000000,0.0,1,00,0,0,29651722,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00C4,1779103340,4,0.000000,0.0,1,00,0,0,29651722,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00C4,1779103350,5,0.000000,0.0,1,00,0,0,29651722,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C5,1779103380,1,0.000000,0.0,1,00,0,0,29651723,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00C5,1779103384,2,0.000000,0.0,1,00,0,0,29651723,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,00C5,1779103390,3,0.000000,0.0,1,00,0,0,29651723,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00C5,1779103400,4,0.000000,0.0,1,00,0,0,29651723,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00C5,1779103410,5,0.000000,0.0,1,00,0,0,29651723,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C6,1779103440,1,0.000000,0.0,1,00,0,0,29651724,0,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
03,1,DA782A,S,R2,S,00C6,1779103444,2,0.000000,0.0,1,00,0,0,29651724,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00C6,1779103450,3,0.000000,0.0,1,00,0,0,29651724,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00C6,1779103460,4,0.000000,0.0,1,00,0,0,29651724,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00C6,1779103470,5,0.000000,0.0,1,00,0,0,29651724,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C7,1779103500,1,0.000000,0.0,1,00,0,0,29651725,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00C7,1779103504,2,0.000000,0.0,1,00,0,0,29651725,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00C7,1779103510,3,0.000000,0.0,1,00,0,0,29651725,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00C7,1779103520,4,0.000000,0.0,1,00,0,0,29651725,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00C7,1779103530,5,0.000000,0.0,1,00,0,0,29651725,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C8,1779103560,1,0.000000,0.0,1,00,0,0,29651726,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00C8,1779103564,2,0.000000,0.0,1,00,0,0,29651726,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00C8,1779103570,3,0.000000,0.0,1,00,0,0,29651726,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,00C8,1779103580,4,0.000000,0.0,1,00,0,0,29651726,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,00C8,1779103590,5,0.000000,0.0,1,00,0,0,29651726,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00C9,1779103620,1,0.000000,0.0,1,00,0,0,29651727,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00C9,1779103624,2,0.000000,0.0,1,00,0,0,29651727,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00C9,1779103630,3,0.000000,0.0,1,00,0,0,29651727,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00C9,1779103640,4,0.000000,0.0,1,00,0,0,29651727,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00C9,1779103650,5,0.000000,0.0,1,00,0,0,29651727,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00CA,1779103680,1,0.000000,0.0,1,00,0,0,29651728,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00CA,1779103684,2,0.000000,0.0,1,00,0,0,29651728,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00CA,1779103690,3,0.000000,0.0,1,00,0,0,29651728,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00CA,1779103700,4,0.000000,0.0,1,00,0,0,29651728,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00CA,1779103710,5,0.000000,0.0,1,00,0,0,29651728,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00CB,1779103740,1,0.000000,0.0,1,00,0,0,29651729,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00CB,1779103744,2,0.000000,0.0,1,00,0,0,29651729,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00CB,1779103750,3,0.000000,0.0,1,00,0,0,29651729,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00CB,1779103760,4,0.000000,0.0,1,00,0,0,29651729,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00CB,1779103770,5,0.000000,0.0,1,00,0,0,29651729,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00CC,1779103800,1,0.000000,0.0,1,00,0,0,29651730,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00CC,1779103804,2,0.000000,0.0,1,00,0,0,29651730,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00CC,1779103810,3,0.000000,0.0,1,00,0,0,29651730,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00CC,1779103820,4,0.000000,0.0,1,00,0,0,29651730,20,1,1.000,-73,-73.0,19.00,19.0,920.0,51.0,0,115
01,1,87BC16,S,N3,S,00CC,1779103830,5,0.000000,0.0,1,00,0,0,29651730,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00CD,1779103860,1,0.000000,0.0,1,00,0,0,29651731,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,00CD,1779103864,2,0.000000,0.0,1,00,0,0,29651731,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00CD,1779103870,3,0.000000,0.0,1,00,0,0,29651731,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00CD,1779103880,4,0.000000,0.0,1,00,0,0,29651731,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00CD,1779103890,5,0.000000,0.0,1,00,0,0,29651731,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00CE,1779103920,1,0.000000,0.0,1,00,0,0,29651732,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,00CE,1779103924,2,0.000000,0.0,1,00,0,0,29651732,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,00CE,1779103930,3,0.000000,0.0,1,00,0,0,29651732,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00CE,1779103940,4,0.000000,0.0,1,00,0,0,29651732,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00CE,1779103950,5,0.000000,0.0,1,00,0,0,29651732,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00CF,1779103980,1,0.000000,0.0,1,00,0,0,29651733,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,00CF,1779103984,2,0.000000,0.0,1,00,0,0,29651733,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00CF,1779103990,3,0.000000,0.0,1,00,0,0,29651733,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00CF,1779104000,4,0.000000,0.0,1,00,0,0,29651733,20,1,1.000,-71,-71.0,21.00,21.0,920.0,53.0,0,115
01,1,87BC16,S,N3,S,00CF,1779104010,5,0.000000,0.0,1,00,0,0,29651733,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00D0,1779104040,1,0.000000,0.0,1,00,0,0,29651734,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,00D0,1779104044,2,0.000000,0.0,1,00,0,0,29651734,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00D0,1779104050,3,0.000000,0.0,1,00,0,0,29651734,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
